"Id"	"Prompt"	"Wavfile"	"RecResult"	"Transcription"	"language"	"meaning"	"Trace"
"5510"	"Frag: Zimmer für 4 Nächte"	"user-158_2014-09-16_16-39-44_utt_002.wav"	"for four nights"	"for four nights"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"5511"	"Frag: Zimmer für 4 Nächte"	"user-158_2014-09-16_16-39-44_utt_003.wav"	"my name is silvia"	"thank you"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5512"	"Frag: Zimmer für 4 Nächte"	"user-158_2014-09-16_16-39-44_utt_004.wav"	"four nights"	"four nights"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"5517"	"Frag: Gibt es eine Hotelbar?"	"user-158_2014-09-16_16-39-44_utt_011.wav"	"do you got a hotel bar"	"do you got a hotel bar"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5519"	"Frag: Zimmer für 6 Nächte"	"user-158_2014-09-16_16-39-44_utt_015.wav"	"six nights"	"six nights"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"5524"	"Frag: Gibt es ein Fitnessstudio?"	"user-158_2014-09-16_16-39-44_utt_022.wav"	"do you have a fitness studio"	"do you got a fitness studio"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5529"	"Frag: 2 Tickets nach London"	"user-158_2014-09-16_16-39-44_utt_029.wav"	"two tickets"	"two tickets"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"5531"	"Sag: Ich möchte um 12 Uhr morgen abreisen"	"user-158_2014-09-16_16-39-44_utt_032.wav"	"at twelve o'clock"	"at twelve o'clock"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5532"	"Sag: Ich möchte um 12 Uhr morgen abreisen"	"user-158_2014-09-16_16-39-44_utt_033.wav"	"i want to go at twelve o'clock"	"i want to go at twelve o'clock"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5536"	"Frag: Zimmer für 3 Nächte"	"user-158_2014-09-20_18-39-08_utt_002.wav"	"three nights"	"three nights"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5537"	"Frag: Zimmer für 3 Nächte"	"user-158_2014-09-20_18-39-08_utt_003.wav"	"three nights"	"three nights"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5539"	"Frag: Twinzimmer"	"user-158_2014-09-20_18-39-08_utt_005.wav"	"double room"	"double room"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5540"	"Frag: Twinzimmer"	"user-158_2014-09-20_18-39-08_utt_006.wav"	"single room"	"single room"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5541"	"Frag: Twinzimmer"	"user-158_2014-09-20_18-39-08_utt_007.wav"	"i would like a single room"	"i would like a single room"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5544"	"Frag: Junior Suite"	"user-159_2014-09-11_17-30-50_utt_003.wav"	"i want a junior suite"	"i want a junior suit"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5562"	"Sag: Ich möchte mit Mastercard bezahlen"	"user-159_2014-09-11_17-30-50_utt_027.wav"	"i want to pay with master"	"i want to pay with master"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"5565"	"Frag: Gibt es einen Lift?"	"user-159_2014-09-11_17-30-50_utt_030.wav"	"is there is the tee elevator"	"is there is there the elevator"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"5573"	"Frag: Wo kann ich einen Haarföhn kaufen?"	"user-159_2014-09-11_17-30-50_utt_040.wav"	"where can i pay a hairdryer"	"where can i pay a hairdryer"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5574"	"Frag: Wo kann ich einen Haarföhn kaufen?"	"user-159_2014-09-11_17-30-50_utt_041.wav"	"where can i pay a hairdryer"	"where can i pay a hairdryer"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5576"	"Frag: Zimmer für 2 Nächte"	"user-159_2014-09-11_17-30-50_utt_045.wav"	"i want the hotel for two nights"	"i want a hotel for two nights"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"5583"	"Frag: Gibt es ein Hotelrestaurant?"	"user-159_2014-09-11_17-30-50_utt_054.wav"	"there a hotel restaurant"	"there a hotel restaurant"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5589"	"Sag: Mir geht es gut"	"user-159_2014-09-11_17-30-50_utt_065.wav"	"i am patrick"	"i'm happy"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"5598"	"Frag: eine S"	"user-159_2014-09-11_17-30-50_utt_075.wav"	"i am a small"	"i am small"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5607"	"Frag: Einzelzimmer"	"user-159_2014-09-13_09-58-10_utt_007.wav"	"a single room please"	"?a single room please"	"correct"	"correct"	"M: 2-2 H: 3-0"
"5610"	"Sag: Ich möchte mit Dollars bezahlen"	"user-159_2014-09-13_09-58-10_utt_011.wav"	"i want to pay with dollars"	"i want to pay with dollar"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5616"	"Frag: Wo ist die Hotelbar?"	"user-159_2014-09-13_09-58-10_utt_018.wav"	"where is"	"where is it"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"5623"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-159_2014-09-13_09-58-10_utt_029.wav"	"i want to pay with visa"	"i want to pay with with my"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5624"	"Frag: eine Cola"	"user-159_2014-09-13_09-58-10_utt_031.wav"	"i want carrot please"	"i want a cola please"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"5625"	"Frag: den Sonntagsbraten"	"user-159_2014-09-13_09-58-10_utt_032.wav"	"i want the sunday roast"	"i want the sunday brat*v"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5633"	"Frag: Apfelkuchen"	"user-159_2014-09-13_09-58-10_utt_040.wav"	"i want the apple cake"	"i want the apple cake"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"5637"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-159_2014-09-13_09-58-10_utt_044.wav"	"i want to pay with with credit card please"	"i want to pay with with credit card please"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5638"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-159_2014-09-13_09-58-10_utt_045.wav"	"can i pay with credit card"	"can i pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5642"	"Frag: Suite"	"user-159_2014-09-13_09-58-10_utt_051.wav"	"i want a suite please"	"i want a suit please"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5643"	"Frag: Suite"	"user-159_2014-09-13_09-58-10_utt_052.wav"	"can i have a suite please"	"can i have a suit please"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5644"	"Frag: Suite"	"user-159_2014-09-13_09-58-10_utt_053.wav"	"i want a suite please"	"i want a suit please"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5645"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-159_2014-09-13_09-58-10_utt_055.wav"	"i want to pay with credit card please"	"i want to pay with credit card please"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5646"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-159_2014-09-13_09-58-10_utt_056.wav"	"can i pay with credit card"	"can i pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5656"	"Sag: Ich möchte mit Dollars bezahlen"	"user-159_2014-09-13_09-58-10_utt_069.wav"	"can i pay is lisbon"	"can i pay with u s dollars"	"correct"	"correct"	"M: 2-2 H: 3-0"
"5664"	"Frag: Wo ist der Haarföhn?"	"user-159_2014-09-13_09-58-10_utt_080.wav"	"where is the hairdryer"	"where is the hairdryer*z"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5668"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-159_2014-09-13_09-58-10_utt_089.wav"	"can i pay with mastercard"	"can i pay with mastercard"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"5669"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-159_2014-09-13_09-58-10_utt_090.wav"	"can i pay with credit card"	"can i pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5670"	"Frag: Gibt es einen Lebensmittelladen?"	"user-159_2014-09-13_09-58-10_utt_091.wav"	"is there a is lisbon"	"is there a lebensmittelladen*v"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5672"	"Frag: Gibt es einen Lebensmittelladen?"	"user-159_2014-09-13_09-58-10_utt_093.wav"	"is there the lisbon"	"is there a lebensmittelladen*v"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5675"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-159_2014-09-13_09-58-10_utt_100.wav"	"i want to pay with credit card please"	"i want to pay with credit card please"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5676"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-159_2014-09-13_09-58-10_utt_101.wav"	"i want to pay with credit card please"	"i want to pay with credit card please"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5686"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-159_2014-09-15_17-16-32_utt_009.wav"	"can i pay with credit card"	"can i pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5687"	"Frag: Gibt es ein Schwimmbad?"	"user-159_2014-09-15_17-16-32_utt_010.wav"	"is there a swimming swimming pool"	"is there a swimming swimming pool"	"correct"	"correct"	"M: 2-2 H: 3-0"
"5694"	"Sag: Ich möchte mit Postkarte bezahlen"	"user-159_2014-09-15_17-16-32_utt_020.wav"	"can i pay with credit card"	"can i pay with credit card"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5706"	"Frag: Gibt es einen Lift?"	"user-159_2014-09-15_17-16-32_utt_034.wav"	"is there a gym"	"is there is"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"5746"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-159_2014-09-15_17-16-32_utt_099.wav"	"can i pay with credit card"	"can i pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5747"	"Frag: 3 Musical-Tickets"	"user-159_2014-09-15_17-16-32_utt_103.wav"	"can i have three musical tickets"	"can i have three musical*v tickets"	"correct"	"correct"	"M: 2-2 H: 3-0"
"5750"	"Frag: 3 Tickets für König der Löwen"	"user-159_2014-09-15_17-16-32_utt_106.wav"	"i want three tickets for the lion king"	"i want three tickets for lion king"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5764"	"Sag: Ich möchte um 10 Uhr morgen abreisen"	"user-159_2014-09-16_16-11-58_utt_016.wav"	"i would like to leave tomorrow"	"i would like to leave tomorrow"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5766"	"Sag: Ich heisse Michelle"	"user-159_2014-09-16_16-11-58_utt_019.wav"	"my name is michelle"	"my name's michelle"	"correct"	"correct"	"M: 2-2 H: 3-0"
"5772"	"Sag: Ich möchte um 8 Uhr morgen abreisen"	"user-159_2014-09-16_16-11-58_utt_027.wav"	"i would like to leave at eight o'clock"	"i would like to leave at eight o'clock"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5775"	"Frag: 4 Tickets nach London"	"user-159_2014-09-16_16-11-58_utt_033.wav"	"can i have four tickets to"	"can i have four tickets to"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"5781"	"Sag: Ich heisse James"	"user-159_2014-09-16_16-11-58_utt_042.wav"	"my name is james"	"my name's james"	"correct"	"correct"	"M: 2-2 H: 3-0"
"5796"	"Sag: Ich heisse Silvia"	"user-159_2014-09-18_20-15-24_utt_004.wav"	"my name is silvia"	"my name's silvia"	"correct"	"correct"	"M: 2-2 H: 3-0"
"5800"	"Sag: Ich heisse John"	"user-159_2014-09-18_20-15-24_utt_010.wav"	"my name is john"	"my name's john"	"correct"	"correct"	"M: 2-2 H: 3-0"
"5802"	"Sag: Ich heisse Andy"	"user-159_2014-09-18_20-15-24_utt_014.wav"	"my name is andy"	"my name is an*a"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"5806"	"Sag: Italien ist in Europa"	"user-159_2014-09-18_20-15-24_utt_018.wav"	"a tee shirt"	"italy is in eur*a"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5816"	"Sag: Ich heisse Michelle"	"user-159_2014-09-18_20-15-24_utt_032.wav"	"my name is michelle"	"my name's michelle"	"correct"	"correct"	"M: 2-2 H: 3-0"
"5829"	"Sag: Dies ist mein Pass"	"user-159_2014-09-19_18-49-15_utt_007.wav"	"that's my"	"that's my"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5834"	"Sag: Ich habe einen älteren Bruder"	"user-159_2014-09-19_18-49-15_utt_016.wav"	"i have one older brothers"	"i have one older brothers"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5850"	"Sag: Ich heisse Silvia"	"user-159_2014-09-20_08-45-50_utt_002.wav"	"my name is"	"my name's"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5851"	"Sag: Ich heisse Silvia"	"user-159_2014-09-20_08-45-50_utt_003.wav"	"my name is silvia"	"my name's silvia"	"correct"	"correct"	"M: 2-2 H: 3-0"
"5857"	"Sag: Mir geht es gut"	"user-159_2014-09-20_08-45-50_utt_011.wav"	"i'm from turkey"	"i'm happy"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"5886"	"Frag: eine L"	"user-159_2014-09-20_08-45-50_utt_046.wav"	"i need a large"	"i need large"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5896"	"Frag: eine L"	"user-159_2014-09-21_12-11-56_utt_010.wav"	"i need a large"	"i need large"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5908"	"Frag: eine L"	"user-159_2014-09-21_12-11-56_utt_025.wav"	"i need a large"	"i need large"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5909"	"Sag: Dies ist zu gross"	"user-159_2014-09-21_12-11-56_utt_026.wav"	"this is too much"	"this is too loose"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"5910"	"Sag: Dies ist zu gross"	"user-159_2014-09-21_12-11-56_utt_027.wav"	"this is too"	"this is too loose"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"5911"	"Sag: Dies ist zu gross"	"user-159_2014-09-21_12-11-56_utt_028.wav"	"this is too juice"	"this is too loose"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"5921"	"Frag: eine L"	"user-159_2014-09-21_12-11-56_utt_039.wav"	"i need a large"	"i need large"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5922"	"Sag: Dies ist zu gross"	"user-159_2014-09-21_12-11-56_utt_040.wav"	"this is too"	"this is too loose"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"5923"	"Sag: Dies ist zu gross"	"user-159_2014-09-21_12-11-56_utt_041.wav"	"this is too you"	"this is too loose"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"5924"	"Sag: Dies ist zu gross"	"user-159_2014-09-21_12-11-56_utt_042.wav"	"that is too large"	"that is too loose"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5929"	"Frag: blaue Sandalen"	"user-159_2014-09-22_19-02-57_utt_004.wav"	"i want blue"	"i want blue"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"5956"	"Frag: Vanilleglace"	"user-159_2014-09-24_16-22-54_utt_009.wav"	"i would like the vanilla"	"i would like the vanille*v glace*v"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5961"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-159_2014-09-24_16-22-54_utt_014.wav"	"i would like to pay with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5970"	"Frag: eine Cola"	"user-159_2014-09-24_16-22-54_utt_027.wav"	"i would like a cola"	"i would like a cola"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"5975"	"Sag: Dies ist nicht was ich bestellt habe"	"user-159_2014-09-24_16-22-54_utt_032.wav"	"that is not what i"	"that is not what i"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"5985"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-159_2014-09-24_16-22-54_utt_044.wav"	"i would like to pay with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5996"	"Frag: eine Cola"	"user-159_2014-09-24_16-22-54_utt_059.wav"	"i would like the paula"	"i would like the cola"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"6001"	"Frag: Karrotenkuchen"	"user-159_2014-09-24_16-22-54_utt_064.wav"	"i would like the carrots buy"	"i would like the carrots pie"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"6002"	"Frag: Karrotenkuchen"	"user-159_2014-09-24_16-22-54_utt_065.wav"	"i would like the carrots pie"	"i would like the carrots pie"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"6003"	"Frag: Karrotenkuchen"	"user-159_2014-09-24_16-22-54_utt_066.wav"	"i would like the carrots buy"	"i would like the carrot pie"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"6005"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-159_2014-09-24_16-22-54_utt_068.wav"	"i would like to pay with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6011"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-159_2014-10-15_17-49-05_utt_009.wav"	"i would like to pay with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6014"	"Sag: Ich habe nur grosse Noten"	"user-159_2014-10-15_17-49-05_utt_012.wav"	"i have only large notes"	"i have only large note"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"6015"	"Sag: Kann ich mit Kreditkarte bezahlen"	"user-159_2014-10-15_17-49-05_utt_013.wav"	"can i pay with credit card"	"can i pay with credit card"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"6016"	"Sag: Kann ich mit Kreditkarte bezahlen"	"user-159_2014-10-15_17-49-05_utt_014.wav"	"i would like to pay with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6020"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-159_2014-10-21_18-20-49_utt_004.wav"	"i would like to pay with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6024"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-159_2014-10-21_18-20-49_utt_010.wav"	"i would like to pay with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6026"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-159_2014-10-21_18-20-49_utt_014.wav"	"i would like to pay with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6030"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-159_2014-10-22_18-48-01_utt_003.wav"	"i would like to pay with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6036"	"Sag: Ich muss gehen"	"user-159_2014-10-22_18-48-01_utt_013.wav"	"i would like to go"	"i would like to go"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6045"	"Sag: Ich muss gehen"	"user-159_2014-10-22_18-48-01_utt_029.wav"	"i would like to go"	"i would like to go"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6046"	"Sag: Ich muss gehen"	"user-159_2014-10-22_18-48-01_utt_030.wav"	"i would like to go"	"i would like to go"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6054"	"Frag: Wo ist Piccadilly Circus?"	"user-159_2014-10-22_18-48-01_utt_043.wav"	"where is piccadilly circus"	"where is piccadilly*z circus"	"correct"	"correct"	"M: 2-2 H: 3-0"
"6062"	"Sag: Ich muss gehen"	"user-159_2014-10-22_18-48-01_utt_056.wav"	"i would like to go"	"i would like to go"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6078"	"Frag: Wo ist Piccadilly Circus?"	"user-159_2014-10-22_18-48-01_utt_080.wav"	"where is the piccadilly circus"	"where is piccadilly*z circus"	"correct"	"correct"	"M: 2-2 H: 3-0"
"6089"	"Frag: Tickets für das Naturhistorische Museum"	"user-159_2014-10-23_19-48-55_utt_009.wav"	"i would like a ticket for the natural history museum"	"i would like a ticket for natural*z history museum"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6097"	"Frag: Tickets für das British Museum"	"user-159_2014-10-23_19-48-55_utt_019.wav"	"i would like tickets for the british"	"i would like tickets for the british mu*a"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6113"	"Frag: Tickets für das Naturhistorische Museum"	"user-159_2014-10-23_19-48-55_utt_041.wav"	"i would like tickets for the natural natural history museum"	"i would like tickets for the natural*z natural*z history museum"	"correct"	"correct"	"M: 2-2 H: 3-0"
"6117"	"Frag: 3 Tickets für König der Löwen"	"user-159_2014-10-23_19-48-55_utt_047.wav"	"i would like three tickets for the lion king"	"i would like three tickets for lion king"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6130"	"Frag: 2 Tickets für König der Löwen"	"user-159_2014-10-23_19-48-55_utt_064.wav"	"i would like two tickets for the lion king"	"i would like two tickets for lion king"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6140"	"Frag: 3 Tickets für König der Löwen"	"user-159_2014-10-23_19-48-55_utt_080.wav"	"i would like three tickets for the lion king"	"i would like three tickets for lion king"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6153"	"Frag: Zimmer für 4 Nächte"	"user-162_2014-09-11_19-18-57_utt_022.wav"	"thank please"	"thank you"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"6154"	"Frag: Zimmer für 4 Nächte"	"user-162_2014-09-11_19-18-57_utt_023.wav"	"thank you"	"thank you"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"6161"	"Sag: Ich bin aus Portugal"	"user-162_2014-09-11_19-18-57_utt_032.wav"	"i am from portugal please"	"i am from portuguese"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6165"	"Sag: Ich bin aus der Türkei"	"user-162_2014-09-11_19-18-57_utt_038.wav"	"i'm from turkey"	"i from turkey"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"6173"	"Frag: eine L"	"user-162_2014-09-11_19-18-57_utt_049.wav"	"great"	"great"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6177"	"Frag: Wie viel kostet es?"	"user-162_2014-09-11_19-18-57_utt_053.wav"	"how much does it cost"	"much does*z it cost"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6219"	"Sag: Ich möchte mit Postkarte bezahlen"	"user-166_2014-09-15_18-01-46_utt_050.wav"	"i would like a junior suite"	"i would like a junior*z suite"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"6223"	"Frag: Gibt es einen Lift?"	"user-166_2014-09-15_18-01-46_utt_056.wav"	"aerosmith"	"there a lift"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6230"	"Frag: Wo ist der Lebensmittelladen?"	"user-152_2014-10-28_07-44-29_utt_009.wav"	"where is the hairdryer"	"where is the grocery"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6231"	"Frag: Wo ist der Lebensmittelladen?"	"user-152_2014-10-28_07-44-29_utt_010.wav"	"where is the grocery store"	"uh where is the grocery*z store"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"6245"	"Frag: Zimmer für 3 Nächte"	"user-158_2014-10-26_17-29-06_utt_004.wav"	"a twin room"	"three nights"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6246"	"Frag: Twinzimmer"	"user-158_2014-10-26_17-29-06_utt_006.wav"	"double room"	"double room"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"6249"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-158_2014-10-26_17-29-06_utt_010.wav"	"can i pay with credit card"	"can i pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6259"	"Sag: Die Hauptstadt von Italien ist Rom"	"user-158_2014-10-26_17-29-06_utt_025.wav"	"the capital of italy is rome"	"the capital city is rome"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"6284"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-167_2014-10-28_07-42-24_utt_010.wav"	"can i pay with credit card"	"can i pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6285"	"Frag: Gibt es einen Lebensmittelladen?"	"user-167_2014-10-28_07-42-24_utt_011.wav"	"is there a grocery store"	"is there a crockery store"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6294"	"Frag: Wo ist das Schwimmbad?"	"user-167_2014-10-28_07-42-24_utt_023.wav"	"where is"	"where is"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"6298"	"Frag: ein Ticket zum Piccadilly Circus"	"user-167_2014-10-28_07-42-24_utt_029.wav"	"i would like a ticket to tee shirt"	"i would like a ticket to pica*a"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6307"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-167_2014-10-28_07-42-24_utt_045.wav"	"can i pay with credit card"	"can i pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6331"	"Frag: einen Baked Potato"	"user-167_2014-10-29_13-09-33_utt_024.wav"	"i have mashed potato"	"i'd like a xxx potato"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6339"	"Frag: eine Cola"	"user-167_2014-10-29_13-09-33_utt_035.wav"	"can i have a goulash"	"can i have a cola"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6348"	"Frag: ein Ticket zum Piccadilly Circus"	"user-167_2014-10-29_13-09-33_utt_047.wav"	"i would like a this a ticket to piccadilly circus"	"i would like a tick*a a ticket to piccadilly sir"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"6351"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-167_2014-10-29_13-09-33_utt_050.wav"	"can i pay with credit card"	"can i pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6354"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-167_2014-10-29_13-09-33_utt_055.wav"	"can i pay with credit card"	"can i pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6355"	"Sag: Ich möchte mit Dollars bezahlen"	"user-167_2014-10-29_13-09-33_utt_056.wav"	"can i pay with euros"	"can i pay with euros*z"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6356"	"Sag: Ich möchte mit Dollars bezahlen"	"user-167_2014-10-29_13-09-33_utt_057.wav"	"i would like the steak"	"i would like er to pay with uh"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"6366"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-167_2014-10-30_19-28-12_utt_005.wav"	"can i pay with credit card"	"can i pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6367"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-167_2014-10-30_19-28-12_utt_006.wav"	"can i pay with credit card"	"can i pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6372"	"Frag: ein Ticket zum Piccadilly Circus"	"user-167_2014-10-30_19-28-12_utt_017.wav"	"i need a ticket to piccadilly card"	"i need a ticket to piccadilly circ*a"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
